id,trips,trip_length,trips_new,drop_ratio,tagging_num,delete_nums,tagging_labels,num_labels,trips_sparse
5529506,"76,19256592.64575747,3465475.2455303664,1478590188;107,19256258.65126312,3465710.2456143857,1478590230;106,19255966.894634694,3465793.627788508,1478590254;105,19255628.78669411,3465824.5568414787,1478590330;102,19254635.42585825,3465917.5449585104,1478590437;101,19254488.74592498,3465930.471131271,1478590458;133,19254283.62973513,3466014.0777765443,1478590480;132,19254195.34424848,3466131.534710839,1478590552;131,19253898.23515889,3466292.150750764,1478590591;163,19253813.92914515,3466301.094244625,1478590625;162,19253597.11050224,3466393.015005064,1478590648;161,19253301.28441488,3466588.85132627,1478590732",12,"64,19256592.64575747,3465475.2455303664, 1478590188;65,19256258.65126312,3465710.2456143857, 1478590230;66,19255966.894634694,3465793.627788508, 1478590254;67,19255628.78669411,3465824.5568414787, 1478590330;39,19254635.42585825,3465917.5449585104, 1478590437;38,19254488.74592498,3465930.471131271, 1478590458;37,19254283.62973513,3466014.0777765443, 1478590480;36,19254195.34424848,3466131.534710839, 1478590552;35,19253898.23515889,3466292.150750764, 1478590591;34,19253813.92914515,3466301.094244625, 1478590625;33,19253597.11050224,3466393.015005064, 1478590648;287,19253301.28441488,3466588.85132627, 1478590732",0.6,4,5,"[1, 0, 1, 2, 1, 0, 0]","[1, 0, 1, 2, 1, 0, 0]","[[64, 19256592.64575747, 3465475.2455303664, 1478590188], [66, 19255966.894634694, 3465793.627788508, 1478590254], [67, 19255628.78669411, 3465824.5568414787, 1478590330], [38, 19254488.74592498, 3465930.471131271, 1478590458], [35, 19253898.23515889, 3466292.150750764, 1478590591], [33, 19253597.11050224, 3466393.015005064, 1478590648], [287, 19253301.28441488, 3466588.85132627, 1478590732]]"
5080532,"527,19257467.124953467,3469616.0535791675,1478559653;526,19257196.556673888,3469737.766294792,1478559671;525,19256835.40731185,3469781.5315088886,1478559692;524,19256601.97061396,3469817.090111771,1478559705;551,19254964.311121263,3470028.728181443,1478559797;550,19254793.160766847,3470058.257014493,1478559818;549,19254494.12815398,3470092.854779352,1478559887;548,19254182.78960512,3470114.189491773,1478559917;547,19253898.83391387,3470134.56770878,1478559995;546,19253577.82534788,3470123.0353386486,1478560028;545,19253288.54434142,3470022.420011312,1478560061",11,"163,19257467.124953467,3469616.0535791675, 1478559653;162,19257196.556673888,3469737.766294792, 1478559671;161,19256835.40731185,3469781.5315088886, 1478559692;160,19256601.97061396,3469817.090111771, 1478559705;84,19254964.311121263,3470028.728181443, 1478559797;7,19254793.160766847,3470058.257014493, 1478559818;85,19254494.12815398,3470092.854779352, 1478559887;86,19254182.78960512,3470114.189491773, 1478559917;87,19253898.83391387,3470134.56770878, 1478559995;88,19253577.82534788,3470123.0353386486, 1478560028;89,19253288.54434142,3470022.420011312, 1478560061",0.6,2,6,"[0, 3, 3, 0, 0]","[0, 3, 3, 0, 0]","[[163, 19257467.124953467, 3469616.0535791675, 1478559653], [162, 19257196.556673888, 3469737.766294792, 1478559671], [7, 19254793.160766847, 3470058.257014493, 1478559818], [88, 19253577.82534788, 3470123.0353386486, 1478560028], [89, 19253288.54434142, 3470022.420011312, 1478560061]]"
1829511,"678,19254509.31500133,3471300.152075147,1477992161;646,19254656.35450213,3471082.3686115914,1477992215;614,19254793.58976104,3470772.5061341403,1477992281;582,19254770.44888917,3470474.991131789,1477992311;550,19254728.576391354,3470193.362404649,1477992425;518,19254675.676867902,3469884.6144190505,1477992542;486,19254623.22030103,3469571.2627183506,1477992584;454,19254614.330873083,3469294.790766913,1477992638;453,19254470.7171336,3469007.1143112304,1477992744;421,19254382.25193556,3468997.2135958136,1477992756;420,19254160.75134832,3468973.657494945,1477992774;419,19253894.169204924,3468941.876869741,1477992792;418,19253598.385910504,3468903.396158197,1477992819;417,19253301.113467485,3468743.416020843,1477992849",14,"3,19254509.31500133,3471300.152075147, 1477992161;4,19254656.35450213,3471082.3686115914, 1477992215;5,19254793.58976104,3470772.5061341403, 1477992281;6,19254770.44888917,3470474.991131789, 1477992311;7,19254728.576391354,3470193.362404649, 1477992425;8,19254675.676867902,3469884.6144190505, 1477992542;9,19254623.22030103,3469571.2627183506, 1477992584;10,19254614.330873083,3469294.790766913, 1477992638;11,19254470.7171336,3469007.1143112304, 1477992744;146,19254382.25193556,3468997.2135958136, 1477992756;102,19254160.75134832,3468973.657494945, 1477992774;367,19253894.169204924,3468941.876869741, 1477992792;366,19253598.385910504,3468903.396158197, 1477992819;397,19253301.113467485,3468743.416020843, 1477992849",0.5,2,6,"[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 4, 0, 2, 0, 0, 0]","[[3, 19254509.31500133, 3471300.152075147, 1477992161], [4, 19254656.35450213, 3471082.3686115914, 1477992215], [5, 19254793.58976104, 3470772.5061341403, 1477992281], [10, 19254614.330873083, 3469294.790766913, 1477992638], [11, 19254470.7171336, 3469007.1143112304, 1477992744], [367, 19253894.169204924, 3468941.876869741, 1477992792], [366, 19253598.385910504, 3468903.396158197, 1477992819], [397, 19253301.113467485, 3468743.416020843, 1477992849]]"
7175189,"107,19256255.82596127,3465719.677022394,1478200613;106,19255986.409384243,3465901.633346804,1478200646;138,19255812.27431326,3465999.574099089,1478200670;137,19255679.458842546,3466014.167316752,1478200685;169,19255593.02954452,3466332.618715292,1478200742;201,19255613.4583453,3466607.698261815,1478200811;200,19255395.005865764,3466821.276977746,1478200922;199,19255103.390085388,3466845.6926868,1478201072;198,19254780.357396737,3466886.4127944764,1478201142;230,19254665.053152367,3466899.013347768,1478201153",10,"65,19256255.82596127,3465719.677022394, 1478200613;66,19255986.409384243,3465901.633346804, 1478200646;250,19255812.27431326,3465999.574099089, 1478200670;251,19255679.458842546,3466014.167316752, 1478200685;349,19255593.02954452,3466332.618715292, 1478200742;247,19255613.4583453,3466607.698261815, 1478200811;266,19255395.005865764,3466821.276977746, 1478200922;265,19255103.390085388,3466845.6926868, 1478201072;112,19254780.357396737,3466886.4127944764, 1478201142;111,19254665.053152367,3466899.013347768, 1478201153",0.3,3,3,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]","[[65, 19256255.82596127, 3465719.677022394, 1478200613], [66, 19255986.409384243, 3465901.633346804, 1478200646], [251, 19255679.458842546, 3466014.167316752, 1478200685], [247, 19255613.4583453, 3466607.698261815, 1478200811], [265, 19255103.390085388, 3466845.6926868, 1478201072], [112, 19254780.357396737, 3466886.4127944764, 1478201142], [111, 19254665.053152367, 3466899.013347768, 1478201153]]"
4038012,"549,19254435.65412771,3469912.1680748053,1478299483;550,19254522.539505064,3470050.78410713,1478299511;551,19254806.50884263,3469971.356821068,1478299556;552,19255119.43167044,3469979.517704,1478299587;553,19255408.706959546,3469953.016726592,1478299634;585,19255641.778674897,3470208.4802469816,1478299721;617,19255654.945830096,3470504.893061184,1478299748;649,19255677.615588777,3470806.999122734,1478299802;681,19255675.176276576,3471104.1313066934,1478299838;713,19255558.25763293,3471420.58201811,1478299883;745,19255418.50701656,3471701.100377776,1478299913",11,"85,19254435.65412771,3469912.1680748053, 1478299483;7,19254522.539505064,3470050.78410713, 1478299511;84,19254806.50884263,3469971.356821068, 1478299556;83,19255119.43167044,3469979.517704, 1478299587;82,19255408.706959546,3469953.016726592, 1478299634;237,19255641.778674897,3470208.4802469816, 1478299721;238,19255654.945830096,3470504.893061184, 1478299748;239,19255677.615588777,3470806.999122734, 1478299802;240,19255675.176276576,3471104.1313066934, 1478299838;241,19255558.25763293,3471420.58201811, 1478299883;242,19255418.50701656,3471701.100377776, 1478299913",0.2,1,2,"[0, 2, 0, 0, 0, 0, 0, 0, 0]","[0, 2, 0, 0, 0, 0, 0, 0, 0]","[[85, 19254435.65412771, 3469912.1680748053, 1478299483], [7, 19254522.539505064, 3470050.78410713, 1478299511], [82, 19255408.706959546, 3469953.016726592, 1478299634], [237, 19255641.778674897, 3470208.4802469816, 1478299721], [238, 19255654.945830096, 3470504.893061184, 1478299748], [239, 19255677.615588777, 3470806.999122734, 1478299802], [240, 19255675.176276576, 3471104.1313066934, 1478299838], [241, 19255558.25763293, 3471420.58201811, 1478299883], [242, 19255418.50701656, 3471701.100377776, 1478299913]]"
6336592,"106,19255711.96208516,3465788.5458039027,1478791302;107,19256004.4595131,3465778.949824348,1478791362;75,19256241.575301223,3465698.6154999286,1478791494;76,19256327.34617997,3465650.960502485,1478791506;77,19256615.92357892,3465447.48443853,1478791620;45,19256697.761813466,3465391.219269992,1478791653;46,19256909.412896626,3465243.494522596,1478791680;47,19257221.80361995,3465251.1267070826,1478791776;79,19257396.085484944,3465413.740566708,1478791800;80,19257516.527680475,3465578.1326528825,1478791905;112,19257583.1999475,3465711.310602112,1478791920;113,19257809.197693232,3465778.064923631,1478791980;81,19257934.75588515,3465691.7321068887,1478791998;82,19258113.48302897,3465563.947080775,1478792022;50,19258360.92121974,3465392.91693971,1478792052",15,"66,19255711.96208516,3465788.5458039027, 1478791302;65,19256004.4595131,3465778.949824348, 1478791362;234,19256241.575301223,3465698.6154999286, 1478791494;64,19256327.34617997,3465650.960502485, 1478791506;63,19256615.92357892,3465447.48443853, 1478791620;62,19256697.761813466,3465391.219269992, 1478791653;61,19256909.412896626,3465243.494522596, 1478791680;434,19257221.80361995,3465251.1267070826, 1478791776;433,19257396.085484944,3465413.740566708, 1478791800;432,19257516.527680475,3465578.1326528825, 1478791905;431,19257583.1999475,3465711.310602112, 1478791920;235,19257809.197693232,3465778.064923631, 1478791980;448,19257934.75588515,3465691.7321068887, 1478791998;449,19258113.48302897,3465563.947080775, 1478792022;450,19258360.92121974,3465392.91693971, 1478792052",0.3,1,4,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0]","[[66, 19255711.96208516, 3465788.5458039027, 1478791302], [65, 19256004.4595131, 3465778.949824348, 1478791362], [234, 19256241.575301223, 3465698.6154999286, 1478791494], [434, 19257221.80361995, 3465251.1267070826, 1478791776], [433, 19257396.085484944, 3465413.740566708, 1478791800], [432, 19257516.527680475, 3465578.1326528825, 1478791905], [431, 19257583.1999475, 3465711.310602112, 1478791920], [235, 19257809.197693232, 3465778.064923631, 1478791980], [448, 19257934.75588515, 3465691.7321068887, 1478791998], [449, 19258113.48302897, 3465563.947080775, 1478792022], [450, 19258360.92121974, 3465392.91693971, 1478792052]]"
2440367,"470,19259348.21574932,3469021.6753127547,1478600311;502,19259588.29087292,3469317.725119094,1478600344;534,19259531.400861487,3469630.164986794,1478600375;566,19259419.11017253,3469905.866047997,1478600395;598,19259313.78620132,3470198.958668331,1478600423;630,19259522.750560544,3470506.5627948493,1478600471;631,19259618.343363345,3470517.023889988,1478600501;599,19259788.91038469,3470496.0243121902,1478600516;633,19260224.420825697,3470554.518615933,1478600636;665,19260325.22134872,3470828.1461063456,1478600666;697,19260403.57879912,3471103.243277149,1478600696",11,"280,19259348.21574932,3469021.6753127547, 1478600311;377,19259588.29087292,3469317.725119094, 1478600344;363,19259531.400861487,3469630.164986794, 1478600375;317,19259419.11017253,3469905.866047997, 1478600395;409,19259313.78620132,3470198.958668331, 1478600423;410,19259522.750560544,3470506.5627948493, 1478600471;411,19259618.343363345,3470517.023889988, 1478600501;412,19259788.91038469,3470496.0243121902, 1478600516;382,19260224.420825697,3470554.518615933, 1478600636;381,19260325.22134872,3470828.1461063456, 1478600666;380,19260403.57879912,3471103.243277149, 1478600696",0.5,3,4,"[1, 2, 0, 0, 1, 0, 0]","[1, 2, 0, 0, 1, 0, 0]","[[280, 19259348.21574932, 3469021.6753127547, 1478600311], [363, 19259531.400861487, 3469630.164986794, 1478600375], [410, 19259522.750560544, 3470506.5627948493, 1478600471], [411, 19259618.343363345, 3470517.023889988, 1478600501], [412, 19259788.91038469, 3470496.0243121902, 1478600516], [381, 19260325.22134872, 3470828.1461063456, 1478600666], [380, 19260403.57879912, 3471103.243277149, 1478600696]]"
2084638,"744,19255384.455397528,3471762.028459506,1478688442;776,19255232.95774072,3472025.7749251984,1478688472;775,19255092.31858941,3472206.3526268173,1478688577;807,19255018.22140653,3472318.7097975663,1478688589;839,19254978.69047323,3472641.9106866666,1478688614;870,19254741.82628476,3472929.583920397,1478688668;869,19254500.719459847,3472997.1401141835,1478688686;901,19254333.50342848,3473209.425812208,1478688707;933,19254285.822399884,3473521.132789742,1478688731;932,19254184.02198524,3473739.2426757035,1478688758;931,19253886.23431998,3473515.669795336,1478688794",11,"488,19255384.455397528,3471762.028459506, 1478688442;489,19255232.95774072,3472025.7749251984, 1478688472;195,19255092.31858941,3472206.3526268173, 1478688577;196,19255018.22140653,3472318.7097975663, 1478688589;197,19254978.69047323,3472641.9106866666, 1478688614;198,19254741.82628476,3472929.583920397, 1478688668;199,19254500.719459847,3472997.1401141835, 1478688686;179,19254333.50342848,3473209.425812208, 1478688707;177,19254285.822399884,3473521.132789742, 1478688731;178,19254184.02198524,3473739.2426757035, 1478688758;490,19253886.23431998,3473515.669795336, 1478688794",0.4,3,4,"[1, 2, 0, 0, 1, 0, 0]","[1, 2, 0, 0, 1, 0, 0]","[[488, 19255384.455397528, 3471762.028459506, 1478688442], [195, 19255092.31858941, 3472206.3526268173, 1478688577], [198, 19254741.82628476, 3472929.583920397, 1478688668], [199, 19254500.719459847, 3472997.1401141835, 1478688686], [179, 19254333.50342848, 3473209.425812208, 1478688707], [178, 19254184.02198524, 3473739.2426757035, 1478688758], [490, 19253886.23431998, 3473515.669795336, 1478688794]]"
4063382,"198,19254798.74624456,3466607.8351850007,1477997204;166,19254796.953940377,3466584.163285084,1477997243;134,19254770.57265484,3466283.6194985337,1477997321;102,19254742.175216444,3465974.2158553484,1477997348;101,19254461.64569681,3465933.701311231,1477997402;133,19254292.12417792,3466002.827275022,1477997424;132,19254193.671809413,3466134.0092757167,1477997514;131,19253874.882748693,3466293.8052534065,1477997546;163,19253826.50672733,3466299.590016013,1477997583;162,19253599.749575965,3466390.423995703,1477997607;193,19253277.01141736,3466607.6875331285,1477997637;192,19253002.03369077,3466813.5926172067,1477997732",12,"112,19254798.74624456,3466607.8351850007, 1477997204;113,19254796.953940377,3466584.163285084, 1477997243;114,19254770.57265484,3466283.6194985337, 1477997321;39,19254742.175216444,3465974.2158553484, 1477997348;38,19254461.64569681,3465933.701311231, 1477997402;37,19254292.12417792,3466002.827275022, 1477997424;36,19254193.671809413,3466134.0092757167, 1477997514;35,19253874.882748693,3466293.8052534065, 1477997546;34,19253826.50672733,3466299.590016013, 1477997583;33,19253599.749575965,3466390.423995703, 1477997607;286,19253277.01141736,3466607.6875331285, 1477997637;285,19253002.03369077,3466813.5926172067, 1477997732",0.4,2,4,"[2, 0, 0, 0, 0, 0, 2, 0]","[2, 0, 0, 0, 0, 0, 2, 0]","[[112, 19254798.74624456, 3466607.8351850007, 1477997204], [39, 19254742.175216444, 3465974.2158553484, 1477997348], [38, 19254461.64569681, 3465933.701311231, 1477997402], [37, 19254292.12417792, 3466002.827275022, 1477997424], [36, 19254193.671809413, 3466134.0092757167, 1477997514], [35, 19253874.882748693, 3466293.8052534065, 1477997546], [34, 19253826.50672733, 3466299.590016013, 1477997583], [285, 19253002.03369077, 3466813.5926172067, 1477997732]]"
975808,"546,19253341.586256683,3469989.880551645,1478026715;547,19253652.540060755,3470091.3146324004,1478026754;548,19254134.00373593,3470074.53312965,1478026856;549,19254399.87797865,3470058.630009037,1478026868;550,19254566.198502127,3470046.701864572,1478026886;551,19254815.02323969,3470027.2110094703,1478026961;552,19255137.90026309,3469986.4150086166,1478027006;553,19255512.25445653,3469940.692969501,1478027064;585,19255649.19063731,3470263.3275803155,1478027172;617,19255668.2118566,3470551.082627993,1478027202;618,19255763.05331123,3470539.80381552,1478027229;619,19256028.77449524,3470512.782313858,1478027292;587,19256056.545583617,3470490.151597873,1478027319",13,"88,19253341.586256683,3469989.880551645, 1478026715;87,19253652.540060755,3470091.3146324004, 1478026754;86,19254134.00373593,3470074.53312965, 1478026856;85,19254399.87797865,3470058.630009037, 1478026868;7,19254566.198502127,3470046.701864572, 1478026886;84,19254815.02323969,3470027.2110094703, 1478026961;83,19255137.90026309,3469986.4150086166, 1478027006;82,19255512.25445653,3469940.692969501, 1478027064;237,19255649.19063731,3470263.3275803155, 1478027172;238,19255668.2118566,3470551.082627993, 1478027202;587,19255763.05331123,3470539.80381552, 1478027229;439,19256028.77449524,3470512.782313858, 1478027292;588,19256056.545583617,3470490.151597873, 1478027319",0.5,4,5,"[2, 0, 0, 0, 1, 1, 1, 0]","[2, 0, 0, 0, 1, 1, 1, 0]","[[88, 19253341.586256683, 3469989.880551645, 1478026715], [85, 19254399.87797865, 3470058.630009037, 1478026868], [7, 19254566.198502127, 3470046.701864572, 1478026886], [84, 19254815.02323969, 3470027.2110094703, 1478026961], [83, 19255137.90026309, 3469986.4150086166, 1478027006], [237, 19255649.19063731, 3470263.3275803155, 1478027172], [587, 19255763.05331123, 3470539.80381552, 1478027229], [588, 19256056.545583617, 3470490.151597873, 1478027319]]"
7523553,"162,19253325.209119145,3466558.681701532,1478618102;163,19253612.28725057,3466371.860137693,1478618174;131,19253772.373652548,3466298.102189469,1478618186;132,19253905.75938108,3466281.013793616,1478618198;133,19254207.146109696,3466098.2770885383,1478618303;101,19254285.970683496,3465992.1869390514,1478618315;102,19254525.178928383,3465914.755001029,1478618435;103,19254808.30175318,3465893.552304075,1478618465;107,19256152.359892234,3465767.1530906903,1478618616;75,19256263.7268278,3465694.8623943008,1478618715;76,19256312.763089504,3465660.6424404047,1478618727",11,"33,19253325.209119145,3466558.681701532, 1478618102;34,19253612.28725057,3466371.860137693, 1478618174;35,19253772.373652548,3466298.102189469, 1478618186;36,19253905.75938108,3466281.013793616, 1478618198;37,19254207.146109696,3466098.2770885383, 1478618303;38,19254285.970683496,3465992.1869390514, 1478618315;39,19254525.178928383,3465914.755001029, 1478618435;115,19254808.30175318,3465893.552304075, 1478618465;65,19256152.359892234,3465767.1530906903, 1478618616;234,19256263.7268278,3465694.8623943008, 1478618715;64,19256312.763089504,3465660.6424404047, 1478618727",0.4,2,4,"[2, 0, 0, 2, 0, 0, 0]","[2, 0, 0, 2, 0, 0, 0]","[[33, 19253325.209119145, 3466558.681701532, 1478618102], [36, 19253905.75938108, 3466281.013793616, 1478618198], [37, 19254207.146109696, 3466098.2770885383, 1478618303], [38, 19254285.970683496, 3465992.1869390514, 1478618315], [65, 19256152.359892234, 3465767.1530906903, 1478618616], [234, 19256263.7268278, 3465694.8623943008, 1478618715], [64, 19256312.763089504, 3465660.6424404047, 1478618727]]"
1521413,"261,19254204.86150216,3467468.054991974,1478548600;229,19254250.4804906,3467179.376492631,1478548648;230,19254519.4821724,3466937.9798215027,1478548729;198,19254678.255697057,3466886.065815801,1478548744;199,19254810.456992,3466866.9043245064,1478548756;200,19255104.82638838,3466790.928490428,1478548828;201,19255408.47765221,3466810.578805069,1478548855;202,19255706.13221333,3466778.6782355304,1478548903;234,19255903.3287554,3466903.159353867,1478548945;235,19256013.42318353,3467030.0070411656,1478549047;203,19256256.007134818,3466862.56697364,1478549104",11,"243,19254204.86150216,3467468.054991974, 1478548600;110,19254250.4804906,3467179.376492631, 1478548648;111,19254519.4821724,3466937.9798215027, 1478548729;112,19254678.255697057,3466886.065815801, 1478548744;265,19254810.456992,3466866.9043245064, 1478548756;266,19255104.82638838,3466790.928490428, 1478548828;247,19255408.47765221,3466810.578805069, 1478548855;248,19255706.13221333,3466778.6782355304, 1478548903;267,19255903.3287554,3466903.159353867, 1478548945;268,19256013.42318353,3467030.0070411656, 1478549047;269,19256256.007134818,3466862.56697364, 1478549104",0.5,2,4,"[0, 0, 0, 2, 2, 0, 0]","[0, 0, 0, 2, 2, 0, 0]","[[243, 19254204.86150216, 3467468.054991974, 1478548600], [110, 19254250.4804906, 3467179.376492631, 1478548648], [111, 19254519.4821724, 3466937.9798215027, 1478548729], [112, 19254678.255697057, 3466886.065815801, 1478548744], [247, 19255408.47765221, 3466810.578805069, 1478548855], [268, 19256013.42318353, 3467030.0070411656, 1478549047], [269, 19256256.007134818, 3466862.56697364, 1478549104]]"
